participantId,group,instructionCondition,trialNumber,block,condition,userChoice,outcome,reactionTime,isCorrect,hidden_state,false_feedback,varvol_avg_choice,weber_avg_choice
c5b3641b,B,Instructions,1,block1,medium_noise,1,win,10530,1,1,0,0.58,0.48
c5b3641b,B,Instructions,2,block1,medium_noise,1,loss,9516,0,0,0,0.86,0.72
c5b3641b,B,Instructions,3,block1,medium_noise,0,win,5132,1,0,0,0.44,0.38
c5b3641b,B,Instructions,4,block1,medium_noise,0,win,1834,1,0,0,0.08,0.18
c5b3641b,B,Instructions,5,block1,medium_noise,1,loss,1250,1,1,1,0.14,0.1
c5b3641b,B,Instructions,6,block1,medium_noise,0,loss,516,0,1,0,0.1,0.08
c5b3641b,B,Instructions,7,block1,medium_noise,1,loss,1850,1,1,1,0.14,0.26
c5b3641b,B,Instructions,8,block1,medium_noise,0,loss,514,0,1,0,0.16,0.08
c5b3641b,B,Instructions,9,block1,medium_noise,0,loss,367,0,1,0,0.34,0.38
c5b3641b,B,Instructions,10,block1,medium_noise,0,loss,34,0,1,0,0.52,0.54
c5b3641b,B,Instructions,11,block1,medium_noise,1,win,711,0,0,1,0.76,0.84
c5b3641b,B,Instructions,12,block1,medium_noise,1,loss,2052,0,0,0,0.8,0.92
c5b3641b,B,Instructions,13,block1,medium_noise,0,loss,783,1,0,1,0.72,0.66
c5b3641b,B,Instructions,14,block1,medium_noise,0,loss,1566,0,1,0,0.76,0.82
c5b3641b,B,Instructions,15,block1,medium_noise,1,win,1100,1,1,0,0.9,0.92
c5b3641b,B,Instructions,16,block1,medium_noise,1,win,916,1,1,0,0.88,0.9
c5b3641b,B,Instructions,17,block1,medium_noise,1,loss,636,1,1,1,0.84,0.96
c5b3641b,B,Instructions,18,block1,medium_noise,0,loss,298,0,1,0,0.74,0.82
c5b3641b,B,Instructions,19,block1,medium_noise,1,loss,1366,1,1,1,0.86,0.9
c5b3641b,B,Instructions,20,block1,medium_noise,0,loss,182,0,1,0,0.66,0.8
c5b3641b,B,Instructions,21,block1,medium_noise,0,loss,920,0,1,0,0.86,0.9
c5b3641b,B,Instructions,22,block1,medium_noise,0,win,131,0,1,1,0.8,0.9
c5b3641b,B,Instructions,23,block1,medium_noise,0,loss,568,0,1,0,0.74,0.78
c5b3641b,B,Instructions,24,block1,medium_noise,0,loss,481,0,1,0,0.78,0.84
c5b3641b,B,Instructions,25,block1,medium_noise,0,win,416,0,1,1,0.86,0.88
c5b3641b,B,Instructions,26,block1,medium_noise,1,loss,249,1,1,1,0.78,0.72
c5b3641b,B,Instructions,27,block1,medium_noise,1,win,451,1,1,0,0.56,0.54
c5b3641b,B,Instructions,28,block1,medium_noise,1,win,1016,1,1,0,0.74,0.8
c5b3641b,B,Instructions,29,block1,medium_noise,1,win,501,1,1,0,0.76,0.88
c5b3641b,B,Instructions,30,block1,medium_noise,1,win,516,0,0,1,0.88,0.88
c5b3641b,B,Instructions,31,block1,medium_noise,1,loss,632,0,0,0,0.9,0.9
c5b3641b,B,Instructions,32,block1,medium_noise,1,win,7333,0,0,1,0.76,0.88
c5b3641b,B,Instructions,33,block1,medium_noise,1,loss,533,0,0,0,0.84,0.88
c5b3641b,B,Instructions,34,block1,medium_noise,1,loss,1800,0,0,0,0.58,0.84
c5b3641b,B,Instructions,35,block1,medium_noise,1,loss,2866,0,0,0,0.48,0.76
c5b3641b,B,Instructions,36,block1,medium_noise,0,win,849,1,0,0,0.4,0.44
c5b3641b,B,Instructions,37,block1,medium_noise,0,win,99,1,0,0,0.3,0.24
